TransectNum,DATE,Observer,Point,priv_prop,midstory_present,pDogTown,pDogPresent,cliff_rock,NumSnags,primaryHabitat,o_canopy_percent,o_mean_height,shrub_cover,shrub_mean_height,gc_snow,gc_water,gc_woody,deadAndDown,gc_herb,gc_bare_litter,gc_dead_grass,gc_dead_grass_height,gc_live_grass,gc_live_grass_height
TX-BCR18-AO36,5/19/2017,TEMER,15,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR18-AO36,5/7/2016,TGORM,16,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,6
TX-BCR18-AO36,5/19/2017,TEMER,16,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR18-AO38,5/6/2016,TGORM,1,1,0,0,0,0,0,GR,0,0,1,1.5,0,0,1,0,10,79,10,24,1,15
TX-BCR18-AO38,5/6/2016,TGORM,2,1,0,0,0,0,0,GR,0,0,1,1,0,0,1,0,5,84,10,30,1,17
TX-BCR18-AO38,5/6/2016,TGORM,3,1,0,1,1,0,0,GR,0,0,1,2.25,0,0,1,0,10,87,1,20,1,4
TX-BCR18-AO38,5/6/2016,TGORM,4,1,0,0,0,0,0,GR,0,0,1,1.25,0,0,1,0,5,79,10,18,5,9
TX-BCR18-AO38,5/6/2016,TGORM,5,1,0,0,0,0,0,GR,0,0,1,2,0,0,0,0,5,89,1,14,5,6
TX-BCR18-AO38,5/6/2016,TGORM,6,1,0,0,0,0,0,GR,0,0,5,1.25,0,0,1,0,5,88,1,25,5,6
TX-BCR18-AO38,5/6/2016,TGORM,7,1,0,0,0,0,0,GR,0,0,5,1,0,0,1,0,5,84,5,17,5,12
TX-BCR18-AO38,5/6/2016,TGORM,8,1,0,0,0,0,0,GR,0,0,5,1,0,0,1,0,1,83,5,26,10,21
TX-BCR18-AO38,5/6/2016,TGORM,12,1,0,0,0,0,0,GR,0,0,5,0.25,0,0,1,0,10,88,1,27,1,7
TX-BCR18-AO39,5/18/2017,LQUIN,1,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,0,0,5,80,5,41,10,29
TX-BCR18-AO39,5/18/2017,LQUIN,2,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,0,0,5,75,10,39,10,21
TX-BCR18-AO39,5/18/2017,LQUIN,5,1,0,0,0,0,0,RI,0,0,1,0.25,0,0,0,0,5,84,1,6,10,30
TX-BCR18-AO39,5/18/2017,LQUIN,6,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,5,75,10,37,10,19
TX-BCR18-AO39,5/18/2017,LQUIN,9,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,0,0,5,80,5,42,10,21
TX-BCR18-AO39,5/18/2017,LQUIN,10,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,0,0,5,80,5,38,10,24
TX-BCR18-AO39,5/18/2017,LQUIN,13,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,0,0,1,88,1,7,10,19
TX-BCR18-AO39,5/18/2017,LQUIN,14,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,0,0,5,75,10,40,10,28
TX-BCR18-AO4,5/17/2017,TEMER,2,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,5,93,1,22,1,17
TX-BCR18-AO4,5/17/2017,TEMER,3,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR18-AO4,5/17/2017,TEMER,4,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR18-AO4,5/17/2017,TEMER,7,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,97,1,18,1,13
TX-BCR18-AO4,5/17/2017,TEMER,8,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR18-AO41,4/25/2017,NMCNE,1,1,0,0,0,0,0,DS,1,3,10,0.5,0,0,5,0,5,90,0,0,0,7
TX-BCR18-AO41,4/25/2017,NMCNE,2,1,0,0,0,0,0,DS,1,4,10,1.25,0,0,0,1,10,89,0,0,0,8
TX-BCR18-AO41,4/25/2017,NMCNE,3,1,0,0,0,0,0,DS,1,4,10,1,0,0,1,0,20,79,0,0,0,6
TX-BCR18-AO41,4/25/2017,NMCNE,4,1,0,0,0,0,0,DS,1,4,20,1.25,0,0,0,0,10,90,0,0,0,9
TX-BCR18-AO41,4/25/2017,NMCNE,6,1,0,0,0,0,0,DS,0,0,10,0.75,0,0,0,0,10,90,0,0,0,11
TX-BCR18-AO41,4/25/2017,NMCNE,7,1,0,0,0,0,0,DS,1,4,10,0.75,0,0,0,0,20,80,0,0,0,10
TX-BCR18-AO41,4/25/2017,NMCNE,10,1,0,0,0,0,0,DS,1,4,10,1.25,0,0,0,0,10,90,0,0,0,9
TX-BCR18-AO41,4/25/2017,NMCNE,11,1,0,0,0,0,0,DS,0,0,20,0.75,0,0,0,0,10,90,0,0,0,9
TX-BCR18-AO41,4/25/2017,NMCNE,14,1,0,0,0,0,0,DS,1,4,10,1,0,0,0,0,10,90,0,0,0,8
TX-BCR18-AO41,4/25/2017,NMCNE,15,1,0,0,0,0,0,DS,0,0,20,1.25,0,0,0,0,10,90,0,0,0,12
TX-BCR18-AO42,5/5/2017,RUBIA,2,0,0,0,0,0,0,UR,5,13,10,2.75,0,0,1,0,1,93,1,28,5,5
TX-BCR18-AO42,5/5/2017,RUBIA,3,0,0,0,0,0,0,UR,1,7,0,0,0,0,0,0,1,97,1,5,1,7
TX-BCR18-AO42,5/5/2017,RUBIA,4,0,0,0,0,0,0,UR,0,0,0,0,0,0,0,0,1,97,1,110,1,25
TX-BCR18-AO42,5/5/2017,RUBIA,5,0,0,1,0,0,0,UR,1,3,1,2.75,0,0,0,0,1,89,5,5,5,15
TX-BCR18-AO42,5/5/2017,RUBIA,14,0,0,0,0,0,0,UR,5,15,0,0,0,0,1,0,5,84,5,62,5,48
TX-BCR18-AO44,5/21/2016,CGRAY,2,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,5,84,1,18,10,28
TX-BCR18-AO44,5/4/2017,TEMER,2,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,84,5,19,10,10
TX-BCR18-AO44,5/21/2016,CGRAY,6,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,5,84,1,20,10,26
TX-BCR18-AO44,5/4/2017,TEMER,6,0,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,5,89,1,29,5,18
TX-BCR18-AO44,5/21/2016,CGRAY,10,0,0,0,0,0,0,GR,0,0,1,0.5,0,0,0,0,10,84,1,21,5,27
TX-BCR18-AO44,5/4/2017,TEMER,10,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,5,84,1,12,10,7
TX-BCR18-AO44,5/21/2016,CGRAY,14,0,0,0,0,0,0,GR,0,0,1,0.75,0,0,0,0,5,84,1,34,10,23
TX-BCR18-AO44,5/4/2017,TEMER,14,0,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,5,83,1,23,10,6
TX-BCR18-AO47,5/27/2016,JMCMA,2,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,10,65,5,18,20,20
TX-BCR18-AO47,5/20/2017,EKIST,2,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,84,5,51,10,39
TX-BCR18-AO47,5/27/2016,JMCMA,6,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,10,69,1,14,20,18
TX-BCR18-AO47,5/20/2017,EKIST,6,0,0,0,0,0,0,GR,1,4,0,0,0,0,0,0,1,84,10,48,5,30
TX-BCR18-AO47,5/27/2016,JMCMA,10,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,10,69,1,14,20,18
TX-BCR18-AO47,5/20/2017,EKIST,10,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,1,17,10,27
TX-BCR18-AO47,5/20/2017,EKIST,11,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,10,18,1,16
TX-BCR18-AO47,5/20/2017,EKIST,12,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,5,85,5,19,5,28
TX-BCR18-AO47,5/27/2016,JMCMA,14,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,10,69,1,14,20,18
TX-BCR18-AO47,5/20/2017,EKIST,14,0,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,84,5,32,10,29
TX-BCR18-AO47,5/20/2017,EKIST,15,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,10,29,1,16
TX-BCR18-AO47,5/20/2017,EKIST,16,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,1,27,10,18
TX-BCR19-AO10,5/4/2016,KMERE,2,0,0,0,0,0,0,AR,1,5,1,1.25,0,0,1,0,1,92,1,61,5,54
TX-BCR19-AO10,5/3/2017,LQUIN,2,0,0,0,0,0,0,AR,5,7,1,0.75,0,0,1,1,5,83,5,7,5,16
TX-BCR19-AO10,5/4/2016,KMERE,13,0,0,0,0,0,0,AR,1,4,1,0.75,0,0,0,1,5,83,1,68,10,65
TX-BCR19-AO10,5/3/2017,LQUIN,13,1,0,0,0,0,0,AR,1,6,1,1.75,0,0,0,1,1,87,10,60,1,13
TX-BCR19-AO10,5/4/2016,KMERE,14,1,0,0,0,0,0,GR,1,3,0,0,0,0,0,0,20,69,1,80,10,77
TX-BCR19-AO10,5/3/2017,LQUIN,14,1,0,0,0,0,0,GR,5,5,1,0.5,0,0,0,0,5,80,5,21,10,17
TX-BCR19-AO10,5/4/2016,KMERE,15,1,0,0,0,0,0,GR,1,4,1,1.5,0,0,0,0,20,70,0,0,10,34
TX-BCR19-AO10,5/3/2017,LQUIN,15,1,0,0,0,0,0,GR,1,3,1,0.5,0,0,1,0,5,84,5,54,5,28
TX-BCR19-AO10,5/4/2016,KMERE,16,1,0,0,0,0,0,MB,10,4,1,1.5,0,0,0,0,20,74,1,38,5,22
TX-BCR19-AO10,5/3/2017,LQUIN,16,1,0,0,0,0,0,AR,5,6,0,0,0,0,1,0,1,83,10,24,5,14
TX-BCR19-AO16,5/2/2016,CWINT,1,1,0,0,0,0,0,AR,0,0,1,0.5,0,0,0,0,1,99,0,0,0,15
TX-BCR19-AO16,4/24/2017,JEDEL,1,1,0,0,0,0,0,AR,0,0,0,0,0,1,0,0,5,92,1,59,1,46
TX-BCR19-AO16,5/2/2016,CWINT,2,1,0,0,0,0,1,GR,5,4,5,1,0,0,1,0,5,74,10,67,10,49
TX-BCR19-AO16,4/24/2017,JEDEL,2,1,0,0,0,0,1,GR,5,4,1,1,0,0,0,1,1,78,10,62,10,39
TX-BCR19-AO16,5/2/2016,CWINT,3,1,0,0,0,0,0,AR,0,0,1,1.25,0,0,0,0,5,74,1,28,20,51
TX-BCR19-AO16,4/24/2017,JEDEL,3,1,0,0,0,0,0,GR,0,0,1,1.5,0,0,0,0,1,84,10,42,5,21
TX-BCR19-AO16,5/2/2016,CWINT,5,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,14
TX-BCR19-AO16,4/24/2017,JEDEL,5,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,10,89,0,-1,1,15
TX-BCR19-AO16,5/2/2016,CWINT,6,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,0,100,0,0,0,0
TX-BCR19-AO16,4/24/2017,JEDEL,6,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,97,1,12,1,14
TX-BCR19-AO16,5/2/2016,CWINT,7,1,0,0,0,0,0,AR,0,0,1,0.5,0,0,1,0,1,92,1,20,5,17
TX-BCR19-AO16,4/24/2017,JEDEL,7,1,0,0,0,0,0,GR,0,0,1,1.25,0,0,0,0,5,85,5,37,5,20
TX-BCR19-AO22,5/4/2017,LQUIN,10,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,98,0,0,1,32
TX-BCR19-AO22,5/4/2017,LQUIN,14,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,0
TX-BCR19-AO22,5/4/2017,LQUIN,15,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,98,0,0,1,43
TX-BCR19-AO22,5/4/2017,LQUIN,16,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,98,0,0,1,47
TX-BCR19-AO24,5/5/2016,CWINT,1,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,99,0,0,0,13
TX-BCR19-AO24,5/5/2016,CWINT,2,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,0,100,0,0,0,0
TX-BCR19-AO24,5/5/2016,CWINT,3,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,40,55,0,0,5,36
TX-BCR19-AO24,5/5/2016,CWINT,4,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,69,30,0,0,1,26
TX-BCR19-AO24,5/5/2016,CWINT,5,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,98,0,0,1,20
TX-BCR19-AO24,5/5/2016,CWINT,6,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,0,99,0,0,1,31
TX-BCR19-AO24,5/5/2016,CWINT,7,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,98,0,0,1,13
TX-BCR19-AO24,5/5/2016,CWINT,8,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,5,74,1,19,20,63
TX-BCR19-AO25,5/10/2016,RARAC,2,1,0,0,0,0,0,PJ,30,4,20,2.25,0,0,20,0,10,50,10,32,10,17
TX-BCR19-AO25,5/10/2016,RARAC,3,1,0,0,0,0,0,PJ,50,5,10,1.25,0,0,1,1,1,82,5,15,10,45
TX-BCR19-AO25,5/10/2016,RARAC,4,1,0,0,0,0,0,PJ,40,5,20,1,0,0,1,1,20,20,0,0,58,19
TX-BCR19-AO25,5/10/2016,RARAC,6,1,0,0,0,0,0,PJ,40,4,10,1.5,0,0,0,1,10,68,1,14,20,45
TX-BCR19-AO25,5/10/2016,RARAC,7,1,0,0,0,0,0,PJ,10,5,10,1.25,0,0,5,5,10,20,0,0,60,48
TX-BCR19-AO25,5/10/2016,RARAC,8,1,0,0,0,0,0,PJ,30,5,10,1.5,0,0,1,0,1,92,1,20,5,33
TX-BCR19-AO25,5/10/2016,RARAC,10,1,0,0,0,0,1,MB,30,5,10,1.25,0,0,5,1,1,10,5,7,78,58
TX-BCR19-AO25,5/10/2016,RARAC,11,1,0,0,0,0,0,MB,20,5,20,1.75,0,0,1,0,5,10,1,7,83,58
TX-BCR19-AO25,5/10/2016,RARAC,12,1,0,0,0,0,0,PJ,40,4,10,1.75,0,0,1,0,5,40,5,11,49,43
TX-BCR19-AO25,5/10/2016,RARAC,14,1,0,0,0,0,0,PJ,30,4,20,1.75,0,0,5,1,20,49,5,7,20,50
TX-BCR19-AO25,5/10/2016,RARAC,15,1,0,0,0,0,0,MB,30,5,20,1.25,0,0,5,0,5,10,1,15,79,59
TX-BCR19-AO25,5/10/2016,RARAC,16,1,0,0,0,0,0,MB,20,5,10,1.5,0,0,1,1,5,5,1,7,87,75
TX-BCR19-AO34,5/7/2016,RARAC,1,1,0,0,0,0,3,MB,20,4,20,1,0,0,10,1,20,49,10,68,10,20
TX-BCR19-AO34,5/8/2017,LQUIN,1,1,0,0,0,0,0,SH,5,7,30,0.5,0,0,1,0,5,87,5,46,1,13
TX-BCR19-AO34,5/7/2016,RARAC,2,1,0,0,0,0,0,MB,10,4,20,0.5,0,0,5,1,20,64,5,61,5,30
TX-BCR19-AO34,5/8/2017,LQUIN,2,1,0,0,0,0,0,SH,5,7,40,0.75,0,0,0,1,10,83,5,32,1,12
TX-BCR19-AO34,5/7/2016,RARAC,3,1,0,0,0,0,3,MB,10,3,20,0.5,0,0,10,1,10,59,10,76,10,38
TX-BCR19-AO34,5/8/2017,LQUIN,3,1,0,0,0,0,1,SH,5,6,30,0.75,0,0,1,0,5,88,5,43,1,21
TX-BCR19-AO34,5/7/2016,RARAC,4,1,0,0,0,0,3,SH,5,3,30,0.5,0,0,10,0,10,60,10,60,10,34
TX-BCR19-AO34,5/8/2017,LQUIN,4,1,0,0,0,0,0,SH,1,6,50,1.5,0,0,1,1,5,87,5,40,1,15
TX-BCR19-AO34,5/7/2016,RARAC,5,1,0,0,0,0,8,SH,5,3,30,0.75,0,0,10,1,1,68,10,58,10,44
TX-BCR19-AO34,5/8/2017,LQUIN,5,1,0,0,0,0,2,SH,10,5,40,1.75,0,0,1,1,5,87,5,34,1,17
TX-BCR19-AO34,5/7/2016,RARAC,6,1,0,0,0,0,1,SH,10,4,40,1,0,0,10,0,1,69,10,60,10,32
TX-BCR19-AO34,5/8/2017,LQUIN,6,1,0,0,0,0,0,SH,1,4,40,0.75,0,0,1,1,5,91,1,41,1,13
TX-BCR19-AO34,5/7/2016,RARAC,7,1,0,0,0,0,7,SH,10,4,40,1,0,0,10,0,5,70,5,60,10,64
TX-BCR19-AO34,5/8/2017,LQUIN,7,1,0,0,0,0,0,SH,1,4,30,0.5,0,0,1,1,1,95,1,28,1,14
TX-BCR19-AO34,5/7/2016,RARAC,8,1,0,0,0,0,2,SH,1,3,30,1,0,0,10,0,5,70,10,47,5,36
TX-BCR19-AO34,5/8/2017,LQUIN,8,1,0,0,0,0,1,SH,1,4,30,1.5,0,0,1,0,5,88,5,36,1,14
TX-BCR19-AO34,5/7/2016,RARAC,9,1,0,0,0,0,0,SH,10,3,30,1,0,0,10,1,1,73,5,68,10,28
TX-BCR19-AO34,5/8/2017,LQUIN,9,1,0,0,0,0,0,SH,5,5,60,1.5,0,0,0,1,5,92,1,28,1,12
TX-BCR19-AO34,5/8/2017,LQUIN,10,1,0,0,0,0,1,SH,5,4,60,1.75,0,0,1,0,5,88,1,31,5,30
TX-BCR19-AO34,5/8/2017,LQUIN,11,1,0,0,0,0,0,SH,1,5,60,1.5,0,0,1,0,1,96,1,39,1,21
TX-BCR19-AO34,5/8/2017,LQUIN,12,1,0,0,0,0,1,MB,10,6,5,1,0,0,1,1,5,87,5,34,1,16
TX-BCR19-AO34,5/8/2017,LQUIN,13,1,0,0,0,0,0,SH,1,6,30,1.25,0,0,0,0,5,85,5,28,5,14
TX-BCR19-AO34,5/8/2017,LQUIN,14,1,0,0,0,0,0,SH,1,4,40,1.25,0,0,1,0,5,88,5,33,1,12
TX-BCR19-AO46,5/16/2016,KMERE,3,1,0,0,0,0,0,GR,5,4,5,0.5,0,0,1,1,10,77,1,23,10,19
TX-BCR19-AO46,4/28/2017,EKIST,3,1,0,0,0,0,0,SH,1,5,5,2.5,0,0,1,1,1,91,1,26,5,14
TX-BCR19-AO46,5/16/2016,KMERE,4,1,0,0,0,0,1,MB,10,4,10,0.5,0,0,5,1,20,68,1,18,5,29
TX-BCR19-AO46,4/28/2017,EKIST,4,1,0,0,0,0,3,MB,1,5,5,2.5,0,0,5,1,1,83,0,0,10,18
TX-BCR19-AO46,5/16/2016,KMERE,7,1,0,0,0,0,1,MB,10,5,10,0.75,0,1,1,1,10,76,1,26,10,21
TX-BCR19-AO46,4/28/2017,EKIST,7,1,0,0,0,0,1,MB,5,6,5,2.25,0,0,1,1,1,87,0,0,10,39
TX-BCR19-AO46,5/16/2016,KMERE,8,1,0,0,0,0,1,GR,5,6,10,0.5,0,0,5,1,1,68,5,32,20,28
TX-BCR19-AO46,4/28/2017,EKIST,8,1,0,0,0,0,0,MB,1,6,5,2.5,0,0,5,1,0,84,0,0,10,41
TX-BCR19-AO46,5/16/2016,KMERE,11,1,0,0,0,0,4,MB,10,6,20,0.5,0,0,5,1,20,72,1,28,1,14
TX-BCR19-AO46,4/28/2017,EKIST,11,1,0,0,0,0,2,MB,1,6,10,2.5,0,0,10,1,1,86,1,16,1,18
TX-BCR19-AO46,5/16/2016,KMERE,12,1,0,0,0,0,0,MB,10,5,10,0.75,0,0,5,1,10,78,5,12,1,14
TX-BCR19-AO46,4/28/2017,EKIST,12,1,0,0,0,0,0,SH,1,6,20,2.5,0,0,5,0,1,92,1,27,1,13
TX-BCR19-AO46,5/16/2016,KMERE,15,1,0,0,0,0,0,AR,0,-1,0,-1,0,0,0,0,70,30,0,0,0,0
TX-BCR19-AO46,4/28/2017,EKIST,15,1,0,0,0,0,0,AR,0,0,1,1.5,0,0,1,0,5,93,0,0,1,38
TX-BCR19-AO46,5/16/2016,KMERE,16,1,0,0,0,0,4,MB,10,5,10,0.75,0,0,1,1,30,62,5,19,1,22
TX-BCR19-AO46,4/28/2017,EKIST,16,1,0,0,0,0,0,MB,1,4,10,2.5,0,0,5,1,5,88,0,0,1,16
TX-BCR19-AO5,5/2/2016,RIPMA,1,0,0,0,0,0,0,UR,10,4,1,1.5,0,0,0,0,1,74,5,12,20,6
TX-BCR19-AO5,5/2/2017,LQUIN,1,1,0,0,0,0,0,UR,10,9,0,0,0,0,1,0,1,83,10,5,5,3
TX-BCR19-AO5,5/2/2016,RIPMA,2,0,0,0,0,0,0,UR,10,5,1,1.5,0,0,0,0,5,85,0,0,10,8
TX-BCR19-AO5,5/2/2017,LQUIN,2,1,0,0,0,0,0,UR,10,8,1,1.75,0,0,1,0,1,83,5,4,10,10
TX-BCR19-AO5,5/2/2016,RIPMA,3,0,0,0,0,0,0,UR,10,5,1,1.25,0,0,0,0,5,70,5,14,20,8
TX-BCR19-AO5,5/2/2017,LQUIN,3,1,0,0,0,0,0,UR,5,6,0,0,0,0,0,0,1,84,5,4,10,5
TX-BCR19-AO5,5/2/2016,RIPMA,4,0,0,0,0,0,0,UR,10,5,1,1.5,0,0,0,0,5,74,1,11,20,9
TX-BCR19-AO5,5/2/2017,LQUIN,4,1,0,0,0,0,0,UR,10,10,0,0,0,0,1,0,1,83,5,5,10,5
TX-BCR19-AO5,5/2/2016,RIPMA,5,0,0,0,0,0,0,UR,10,5,1,1.5,0,0,0,0,10,70,0,0,20,12
TX-BCR19-AO5,5/2/2017,LQUIN,5,1,0,0,0,0,0,UR,5,12,1,1.5,0,0,1,0,0,93,1,2,5,3
TX-BCR19-AO5,5/2/2016,RIPMA,6,0,0,0,0,0,0,UR,5,5,1,1,0,1,0,0,5,64,0,0,30,6
TX-BCR19-AO5,5/2/2017,LQUIN,6,1,0,0,0,0,0,UR,1,8,1,1.75,0,0,1,0,1,92,1,3,5,7
TX-BCR19-AO5,5/2/2016,RIPMA,7,0,0,0,0,0,0,UR,5,5,1,1,0,1,0,0,1,69,0,0,30,5
TX-BCR19-AO5,5/2/2017,LQUIN,7,1,0,0,0,0,0,UR,5,10,1,1.5,0,0,1,0,1,88,5,3,5,6
TX-BCR19-AO52,5/15/2017,EKIST,4,0,0,0,0,0,0,GR,0,0,1,1,0,0,1,0,1,77,1,19,20,52
TX-BCR19-AO52,5/15/2017,EKIST,8,0,0,0,0,0,2,GR,1,8,5,1,0,0,1,0,5,83,1,41,10,47
TX-BCR19-AO52,5/15/2017,EKIST,12,0,0,0,0,0,0,SH,1,8,10,0.75,0,0,1,1,5,82,1,58,10,39
TX-BCR19-AO52,5/15/2017,EKIST,16,0,0,0,0,0,1,SH,1,4,10,0.5,0,0,1,1,1,91,1,44,5,16
TX-BCR19-AO56,5/2/2017,EKIST,1,0,0,0,0,0,0,AR,0,0,1,1,0,0,0,0,5,75,0,0,20,49
TX-BCR19-AO56,5/2/2017,EKIST,2,0,0,0,0,0,0,MB,0,0,5,1,0,0,0,0,1,79,0,0,20,28
TX-BCR19-AO56,5/2/2017,EKIST,3,0,0,0,0,0,0,AR,0,0,1,1,0,1,0,0,1,68,0,0,30,47
TX-BCR19-AO56,5/2/2017,EKIST,4,0,0,0,0,0,0,AR,0,0,1,1,0,0,0,0,1,69,0,0,30,47
TX-BCR19-AO58,5/1/2017,JEDEL,1,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,10,29,1,12
TX-BCR19-AO58,5/1/2017,JEDEL,2,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,1,30,10,15
TX-BCR19-AO58,5/1/2017,JEDEL,3,1,0,0,0,0,16,GR,1,3,10,1.25,0,0,1,0,5,84,5,32,5,17
TX-BCR19-AO58,5/1/2017,JEDEL,5,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,78,1,24,20,9
TX-BCR19-AO58,5/1/2017,JEDEL,6,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,78,1,23,20,8
TX-BCR19-AO58,5/1/2017,JEDEL,7,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,5,93,1,16,1,11
TX-BCR19-AO58,5/1/2017,JEDEL,8,1,0,0,0,0,0,RI,5,5,1,0.75,0,5,1,0,5,78,1,24,10,47
TX-BCR19-AO58,5/1/2017,JEDEL,9,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,89,5,26,5,10
TX-BCR19-AO58,5/1/2017,JEDEL,10,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,1,29,10,13
TX-BCR19-AO58,5/1/2017,JEDEL,11,1,0,0,0,0,0,AR,1,10,0,0,0,0,0,0,1,93,5,7,1,6
TX-BCR19-AO58,5/1/2017,JEDEL,13,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,84,5,28,10,12
TX-BCR19-AO58,5/1/2017,JEDEL,14,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,89,5,34,5,14
TX-BCR19-AO58,5/1/2017,JEDEL,15,1,0,0,0,0,0,AR,0,0,0,0,0,0,0,0,1,93,1,12,5,10
TX-BCR19-AO64,5/13/2017,LQUIN,3,0,0,0,0,0,0,PJ,5,4,10,2.5,0,0,0,0,1,79,10,49,10,32
TX-BCR19-AO64,5/13/2017,LQUIN,4,0,0,0,0,0,0,PJ,10,4,10,1.75,0,0,1,0,1,78,10,54,10,33
TX-BCR19-AO64,5/13/2017,LQUIN,8,0,0,0,0,1,0,CR,5,4,5,1.75,0,0,1,0,1,88,5,48,5,31
TX-BCR19-AO64,5/13/2017,LQUIN,12,0,0,0,0,1,0,CR,1,5,1,1.5,0,0,1,0,1,88,5,60,5,34
TX-BCR19-AO64,5/13/2017,LQUIN,15,0,0,0,0,0,0,MB,5,4,5,1.75,0,0,1,0,1,83,5,69,10,33
TX-BCR19-AO64,5/13/2017,LQUIN,16,0,0,0,0,1,1,MB,20,6,5,1.25,0,0,1,1,5,86,1,56,5,31
TX-BCR19-AO70,4/24/2017,JOLSO,6,1,0,0,0,0,0,SH,1,4,5,2,0,0,5,0,10,83,1,11,1,14
TX-BCR19-AO70,4/24/2017,JOLSO,10,1,0,0,0,0,1,MB,10,6,5,1.75,0,0,1,0,20,77,1,39,1,23
TX-BCR19-AO70,4/24/2017,JOLSO,11,1,0,0,0,0,2,MB,5,4,5,1.5,0,0,1,1,10,86,1,43,1,26
TX-BCR19-AO70,4/24/2017,JOLSO,12,1,0,0,0,0,0,MB,5,5,5,1.75,0,0,1,1,20,76,1,22,1,14
TX-BCR19-AO70,4/24/2017,JOLSO,14,1,0,0,0,0,0,MB,10,6,1,1,0,0,1,0,5,84,5,44,5,31
TX-BCR19-AO70,4/24/2017,JOLSO,16,1,0,0,0,0,0,MB,10,7,1,1.5,0,0,0,0,10,84,1,37,5,21
TX-BCR19-AO76,5/11/2017,LQUIN,1,1,0,0,0,0,0,MB,10,4,5,0.5,0,0,1,0,5,92,1,43,1,28
TX-BCR19-AO76,5/11/2017,LQUIN,2,1,0,0,0,0,0,MB,10,4,5,0.75,0,0,1,0,5,83,5,47,5,26
TX-BCR19-AO76,5/11/2017,LQUIN,3,1,0,0,0,0,2,GR,1,3,1,1.25,0,0,1,1,5,78,10,43,5,19
